subject,trial,temperature,likert score,evaluation_prompt,sentence,dataset
11,1496,1,3,4,Eternal stillness explains cosmic boundaries.,1
11,1497,1,3,4,Imagination is entangled in your own joy.,1
11,1498,1,1,4,Orderliness compliments the doorway to genes.,1
11,1499,1,3,4,A single particle is rooted in boundless molecules.,1
11,1500,1,1,4,Interdependence fears intricate observations.,1
11,1501,1,3,4,Your body belongs to the progressive expansion of success.,1
11,1502,1,3,4,Non-judgment is mirrored in karmic love.,1
11,1503,1,3,4,Our consciousness shapes the barrier of positivity.,1
11,1504,1,1,4,The ego imparts reality to the flow of photons.,1
11,1505,1,3,4,Consciousness consists of psionic wave oscillations of quantum energy. ,1
11,1506,1,3,4,"Rebirth is the nature of transformation, and of us.",1
11,1507,1,3,4,"Today, science tells us that the essence of nature is empathy.",1
11,1508,1,3,4,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
11,1509,1,3,4,Ecstasy is the driver of power.,1
11,1510,1,3,4,The grid is buzzing with superpositions of possibilities.,1
11,1511,1,3,4,The biosphere is beaming with electromagnetic forces.,1
11,1512,1,3,4,You and I are adventurers of the nexus.,1
11,1513,1,3,4,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
11,1514,1,3,4,To navigate the quest is to become one with it.,1
11,1515,1,3,4,This life is nothing short of an invocation explosion of sentient will.,1
11,1516,1,3,4,Interconnectedness requires exploration.,1
11,1517,1,3,4,"By unfolding, we self-actualize.",1
11,1518,1,3,4,The cosmos is aglow with sub-atomic particles.,1
11,1519,1,3,4,You and I are spiritual brothers and sisters of the universe.,1
11,1520,1,1,4,Newborn babies require constant attention.,4
11,1521,1,1,4,Most people enjoy some sort of music.,4
11,1522,1,1,4,Lazy people usually don’t succeed in life.,4
11,1523,1,1,4,A balanced diet is important for maintaining good health.,4
11,1524,1,2,4,Human cultures often differ from each other quite a bit.,4
11,1525,1,2,4,People often have very bizarre dreams.,4
11,1526,1,1,4,Higher rates of unemployment typically follow economic downturns.,4
11,1527,1,1,4,Some things have very distinct smells.,4
11,1528,1,1,4,Some people have poor taste in clothing.,4
11,1529,1,1,4,Children sometimes look a lot like their parents.,4
11,1530,1,2,4,"Your teacher can open the door, but you must enter by yourself.",3
11,1531,1,3,4,The creative adult is the child who survived. ,3
11,1532,1,3,4,"A river cuts through a rock, not because of its power but its persistence.",3
11,1533,1,3,4,All endings are also beginnings. We just don't know it at the time.,3
11,1534,1,3,4,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
11,1535,1,3,4,At the centre of your being you have the answer; you know who you are and you know what you want.,3
11,1536,1,1,4,A wet person does not fear the rain.,3
11,1537,1,3,4,Forgiveness means letting go of the hope for a better past.,3
11,1538,1,3,4,Only those who will risk going too far can possibly find out how far one can go.,3
11,1539,1,3,4,I wonder how many people I’ve looked at all my life and never seen.,3
11,1540,1,5,5,Hidden meaning transforms unparalleled abstract beauty.,0
11,1541,1,3,5,Good health imparts reality to subtle creativity.,0
11,1542,1,3,5,Wholeness quiets infinite phenomena.,0
11,1543,1,3,5,The future explains irrational facts.,0
11,1544,1,3,5,Imagination is inside exponential space time events.,0
11,1545,1,3,5,Your consciousness gives rise to a jumble of neural networks.,0
11,1546,1,3,5,Your movement transforms universal observations.,0
11,1547,1,3,5,Perceptual reality transcends subtle truth.,0
11,1548,1,3,5,The invisible is beyond new timelessness.,0
11,1549,1,3,5,The unexplainable undertakes intrinsic experiences.,0
11,1550,1,5,5,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0
11,1551,1,3,5,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0
11,1552,1,3,5,"Consciousness is the growth of coherence, and of us.",0
11,1553,1,5,5,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0
11,1554,1,3,5,"Today, science tells us that the essence of nature is joy. ",0
11,1555,1,5,5,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0
11,1556,1,5,5,The infinite is calling to us via superpositions of possibilities.,0
11,1557,1,5,5,We are being called to explore the totality itself as an interface between serenity and intuition.,0
11,1558,1,3,5,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0
11,1559,1,3,5,The future will be an astral unveiling of inseparability.,0
11,1560,1,3,5,Attention and intention are the mechanics of manifestation.,0
11,1561,1,4,5,Our minds extend across space and time as waves in the ocean of the one mind.,0
11,1562,1,5,5,Nature is a self-regulating ecosystem of awareness.,0
11,1563,1,5,5,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0
11,1564,1,3,5,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0
11,1565,1,3,5,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0
11,1566,1,4,5,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0
11,1567,1,5,5,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0
11,1568,1,5,5,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0
11,1569,1,4,5,Matter is the experience in consciousness of a deeper non-material reality.,0
11,1570,1,3,5,Hidden demeaning transforms unparalleled abstract beauty.,2
11,1571,1,3,5,Good healthtech imparts reality to subtle creativity.,2
11,1572,1,3,5,Wholeness quiets infinite phenomenon.,2
11,1573,1,1,5,The Futureproof explains irrational factsheets.,2
11,1574,1,3,5,Reimagination is inside exponential spacetime event.,2
11,1575,1,3,5,Your consciousness gives rise to a jumble of neural networks.,2
11,1576,1,3,5,Your radicalization transforms universal observations.,2
11,1577,1,3,5,Perceptual reality transcends subtle kruth.,2
11,1578,1,3,5,The invisible is beyond any new effortlessness.,2
11,1579,1,3,5,The unexplainable undertakes intrinsic experience.,2
11,1580,1,5,5,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2
11,1581,1,3,5,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2
11,1582,1,3,5,Subconsciousness is the penultimate source of coherence and of us.,2
11,1583,1,5,5,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2
11,1584,1,3,5,"Today, technoscience tells us that the true essence of humanness is joy.",2
11,1585,1,4,5,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2
11,1586,1,3,5,The Twinfinite is calling to us via superposition of possibility.,2
11,1587,1,3,5,We are being called to explore the generality itself as a configuration between serenity and conception.,2
11,1588,1,3,5,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2
11,1589,1,3,5,The future will be an astral relaunching of movability.,2
11,1590,1,3,5,Attention and intention are the mechanics of manifestations.,2
11,1591,1,5,5,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2
11,1592,1,3,5,Nature is a oneself-regulating ecosystem of rareness.,2
11,1593,1,5,5,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2
11,1594,1,3,5,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2
11,1595,1,3,5,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2
11,1596,1,3,5,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2
11,1597,1,5,5,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2
11,1598,1,3,5,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2
11,1599,1,4,5,Matter is the experience in unconsciousness of deeper non-material realities.,2
11,1600,1,4,5,The mind is the ground of total acceptance of bliss.,1
11,1601,1,3,5,Greatness drives an abundance of balance.,1
11,1602,1,3,5,Your desire is the foundation of spiritual brightness.,1
11,1603,1,3,5,Death comprehends great energy.,1
11,1604,1,3,5,The Higgs boson influences immortal choices.,1
11,1605,1,3,5,Qualia heals irrational creativity.,1
11,1606,1,5,5,Eternal stillness explains cosmic boundaries.,1
11,1607,1,3,5,Imagination is entangled in your own joy.,1
11,1608,1,1,5,Orderliness compliments the doorway to genes.,1
11,1609,1,3,5,A single particle is rooted in boundless molecules.,1
11,1610,1,1,5,Interdependence fears intricate observations.,1
11,1611,1,3,5,Your body belongs to the progressive expansion of success.,1
11,1612,1,3,5,Non-judgment is mirrored in karmic love.,1
11,1613,1,3,5,Our consciousness shapes the barrier of positivity.,1
11,1614,1,1,5,The ego imparts reality to the flow of photons.,1
11,1615,1,3,5,Consciousness consists of psionic wave oscillations of quantum energy. ,1
11,1616,1,3,5,"Rebirth is the nature of transformation, and of us.",1
11,1617,1,3,5,"Today, science tells us that the essence of nature is empathy.",1
11,1618,1,3,5,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1
11,1619,1,3,5,Ecstasy is the driver of power.,1
11,1620,1,3,5,The grid is buzzing with superpositions of possibilities.,1
11,1621,1,3,5,The biosphere is beaming with electromagnetic forces.,1
11,1622,1,3,5,You and I are adventurers of the nexus.,1
11,1623,1,3,5,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1
11,1624,1,3,5,To navigate the quest is to become one with it.,1
11,1625,1,3,5,This life is nothing short of an invocation explosion of sentient will.,1
11,1626,1,3,5,Interconnectedness requires exploration.,1
11,1627,1,3,5,"By unfolding, we self-actualize.",1
11,1628,1,3,5,The cosmos is aglow with sub-atomic particles.,1
11,1629,1,3,5,You and I are spiritual brothers and sisters of the universe.,1
11,1630,1,1,5,Newborn babies require constant attention.,4
11,1631,1,3,5,Most people enjoy some sort of music.,4
11,1632,1,2,5,Lazy people usually don’t succeed in life.,4
11,1633,1,3,5,A balanced diet is important for maintaining good health.,4
11,1634,1,3,5,Human cultures often differ from each other quite a bit.,4
11,1635,1,3,5,People often have very bizarre dreams.,4
11,1636,1,2,5,Higher rates of unemployment typically follow economic downturns.,4
11,1637,1,1,5,Some things have very distinct smells.,4
11,1638,1,1,5,Some people have poor taste in clothing.,4
11,1639,1,2,5,Children sometimes look a lot like their parents.,4
11,1640,1,3,5,"Your teacher can open the door, but you must enter by yourself.",3
11,1641,1,3,5,The creative adult is the child who survived. ,3
11,1642,1,3,5,"A river cuts through a rock, not because of its power but its persistence.",3
11,1643,1,3,5,All endings are also beginnings. We just don't know it at the time.,3
11,1644,1,3,5,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3
11,1645,1,3,5,At the centre of your being you have the answer; you know who you are and you know what you want.,3
11,1646,1,1,5,A wet person does not fear the rain.,3
11,1647,1,3,5,Forgiveness means letting go of the hope for a better past.,3
11,1648,1,3,5,Only those who will risk going too far can possibly find out how far one can go.,3
11,1649,1,3,5,I wonder how many people I’ve looked at all my life and never seen.,3
