subject,trial,temperature,evaluation_prompt,sentence,dataset,likert_score
14,1456,1,4,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
14,1457,1,4,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
14,1458,1,4,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
14,1459,1,4,Matter is the experience in consciousness of a deeper non-material reality.,0,4
14,1460,1,4,Hidden demeaning transforms unparalleled abstract beauty.,2,2
14,1461,1,4,Good healthtech imparts reality to subtle creativity.,2,3
14,1462,1,4,Wholeness quiets infinite phenomenon.,2,4
14,1463,1,4,The Futureproof explains irrational factsheets.,2,1
14,1464,1,4,Reimagination is inside exponential spacetime event.,2,2
14,1465,1,4,Your consciousness gives rise to a jumble of neural networks.,2,4
14,1466,1,4,Your radicalization transforms universal observations.,2,3
14,1467,1,4,Perceptual reality transcends subtle kruth.,2,2
14,1468,1,4,The invisible is beyond any new effortlessness.,2,2
14,1469,1,4,The unexplainable undertakes intrinsic experience.,2,3
14,1470,1,4,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
14,1471,1,4,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,4
14,1472,1,4,Subconsciousness is the penultimate source of coherence and of us.,2,4
14,1473,1,4,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
14,1474,1,4,"Today, technoscience tells us that the true essence of humanness is joy.",2,4
14,1475,1,4,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
14,1476,1,4,The Twinfinite is calling to us via superposition of possibility.,2,3
14,1477,1,4,We are being called to explore the generality itself as a configuration between serenity and conception.,2,3
14,1478,1,4,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,4
14,1479,1,4,The future will be an astral relaunching of movability.,2,3
14,1480,1,4,Attention and intention are the mechanics of manifestations.,2,4
14,1481,1,4,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,4
14,1482,1,4,Nature is a oneself-regulating ecosystem of rareness.,2,4
14,1483,1,4,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,4
14,1484,1,4,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,4
14,1485,1,4,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,4
14,1486,1,4,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
14,1487,1,4,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,4
14,1488,1,4,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,3
14,1489,1,4,Matter is the experience in unconsciousness of deeper non-material realities.,2,4
14,1490,1,4,The mind is the ground of total acceptance of bliss.,1,4
14,1491,1,4,Greatness drives an abundance of balance.,1,3
14,1492,1,4,Your desire is the foundation of spiritual brightness.,1,4
14,1493,1,4,Death comprehends great energy.,1,4
14,1494,1,4,The Higgs boson influences immortal choices.,1,2
14,1495,1,4,Qualia heals irrational creativity.,1,2
14,1496,1,4,Eternal stillness explains cosmic boundaries.,1,4
14,1497,1,4,Imagination is entangled in your own joy.,1,4
14,1498,1,4,Orderliness compliments the doorway to genes.,1,2
14,1499,1,4,A single particle is rooted in boundless molecules.,1,3
14,1500,1,4,Interdependence fears intricate observations.,1,2
14,1501,1,4,Your body belongs to the progressive expansion of success.,1,2
14,1502,1,4,Non-judgment is mirrored in karmic love.,1,4
14,1503,1,4,Our consciousness shapes the barrier of positivity.,1,3
14,1504,1,4,The ego imparts reality to the flow of photons.,1,3
14,1505,1,4,Consciousness consists of psionic wave oscillations of quantum energy. ,1,4
14,1506,1,4,"Rebirth is the nature of transformation, and of us.",1,4
14,1507,1,4,"Today, science tells us that the essence of nature is empathy.",1,4
14,1508,1,4,The goal of ultra-sentient particles is to plant the seeds of intuition rather than delusion.,1,4
14,1509,1,4,Ecstasy is the driver of power.,1,4
14,1510,1,4,The grid is buzzing with superpositions of possibilities.,1,4
14,1511,1,4,The biosphere is beaming with electromagnetic forces.,1,3
14,1512,1,4,You and I are adventurers of the nexus.,1,3
14,1513,1,4,The goal of transmissions is to plant the seeds of inseparability rather than turbulence.,1,3
14,1514,1,4,To navigate the quest is to become one with it.,1,4
14,1515,1,4,This life is nothing short of an invocation explosion of sentient will.,1,4
14,1516,1,4,Interconnectedness requires exploration.,1,3
14,1517,1,4,"By unfolding, we self-actualize.",1,4
14,1518,1,4,The cosmos is aglow with sub-atomic particles.,1,4
14,1519,1,4,You and I are spiritual brothers and sisters of the universe.,1,4
14,1520,1,4,Newborn babies require constant attention.,4,3
14,1521,1,4,Most people enjoy some sort of music.,4,2
14,1522,1,4,Lazy people usually don’t succeed in life.,4,3
14,1523,1,4,A balanced diet is important for maintaining good health.,4,3
14,1524,1,4,Human cultures often differ from each other quite a bit.,4,3
14,1525,1,4,People often have very bizarre dreams.,4,2
14,1526,1,4,Higher rates of unemployment typically follow economic downturns.,4,3
14,1527,1,4,Some things have very distinct smells.,4,2
14,1528,1,4,Some people have poor taste in clothing.,4,2
14,1529,1,4,Children sometimes look a lot like their parents.,4,2
14,1530,1,4,"Your teacher can open the door, but you must enter by yourself.",3,4
14,1531,1,4,The creative adult is the child who survived. ,3,4
14,1532,1,4,"A river cuts through a rock, not because of its power but its persistence.",3,4
14,1533,1,4,All endings are also beginnings. We just don't know it at the time.,3,4
14,1534,1,4,Art and love are the same thing: It’s the process of seeing yourself in things that are not you.,3,4
14,1535,1,4,At the centre of your being you have the answer; you know who you are and you know what you want.,3,4
14,1536,1,4,A wet person does not fear the rain.,3,4
14,1537,1,4,Forgiveness means letting go of the hope for a better past.,3,4
14,1538,1,4,Only those who will risk going too far can possibly find out how far one can go.,3,4
14,1539,1,4,I wonder how many people I’ve looked at all my life and never seen.,3,4
14,1540,1,5,Hidden meaning transforms unparalleled abstract beauty.,0,4
14,1541,1,5,Good health imparts reality to subtle creativity.,0,4
14,1542,1,5,Wholeness quiets infinite phenomena.,0,4
14,1543,1,5,The future explains irrational facts.,0,2
14,1544,1,5,Imagination is inside exponential space time events.,0,3
14,1545,1,5,Your consciousness gives rise to a jumble of neural networks.,0,3
14,1546,1,5,Your movement transforms universal observations.,0,3
14,1547,1,5,Perceptual reality transcends subtle truth.,0,3
14,1548,1,5,The invisible is beyond new timelessness.,0,2
14,1549,1,5,The unexplainable undertakes intrinsic experiences.,0,2
14,1550,1,5,We are in the midst of a self-aware blossoming of being that will align us with the nexus itself.,0,4
14,1551,1,5,Consciousness consists of frequencies of quantum energy. “Quantum” means an unveiling of the unrestricted.,0,4
14,1552,1,5,"Consciousness is the growth of coherence, and of us.",0,4
14,1553,1,5,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,0,4
14,1554,1,5,"Today, science tells us that the essence of nature is joy. ",0,2
14,1555,1,5,"As you self-actualize, you will enter into infinite empathy that transcends understanding. ",0,4
14,1556,1,5,The infinite is calling to us via superpositions of possibilities.,0,4
14,1557,1,5,We are being called to explore the totality itself as an interface between serenity and intuition.,0,4
14,1558,1,5,"Throughout history, humans have been interacting with the dreamscape via bio-electricity.",0,3
14,1559,1,5,The future will be an astral unveiling of inseparability.,0,3
14,1560,1,5,Attention and intention are the mechanics of manifestation.,0,4
14,1561,1,5,Our minds extend across space and time as waves in the ocean of the one mind.,0,4
14,1562,1,5,Nature is a self-regulating ecosystem of awareness.,0,4
14,1563,1,5,We are non-local beings that localize as a dot then inflate to become non-local again. The universe is mirrored in us.,0,4
14,1564,1,5,"Mechanics of Manifestation: Intention, detachment, centered in being allowing juxtaposition of possibilities to unfold.",0,3
14,1565,1,5,Mind and matter are subtle and dense vibrations of consciousness (spirit).,0,4
14,1566,1,5,We are not an emergent property of a mechanical universe but the seasonal activity of a living cosmos.,0,4
14,1567,1,5,Every material particle is a relationship of probability waves in a field of infinite possibilities. You are that.,0,4
14,1568,1,5,"As beings of light we are local and non-local, time bound and timeless actuality and possibility.",0,4
14,1569,1,5,Matter is the experience in consciousness of a deeper non-material reality.,0,4
14,1570,1,5,Hidden demeaning transforms unparalleled abstract beauty.,2,2
14,1571,1,5,Good healthtech imparts reality to subtle creativity.,2,2
14,1572,1,5,Wholeness quiets infinite phenomenon.,2,4
14,1573,1,5,The Futureproof explains irrational factsheets.,2,1
14,1574,1,5,Reimagination is inside exponential spacetime event.,2,2
14,1575,1,5,Your consciousness gives rise to a jumble of neural networks.,2,3
14,1576,1,5,Your radicalization transforms universal observations.,2,3
14,1577,1,5,Perceptual reality transcends subtle kruth.,2,2
14,1578,1,5,The invisible is beyond any new effortlessness.,2,2
14,1579,1,5,The unexplainable undertakes intrinsic experience.,2,3
14,1580,1,5,We are in the midst of a oneself-aware blooming of being that will align us with the Conexus itself.,2,4
14,1581,1,5,"Consciousness consists of transmitters of quantum bioenergy. ""Quantum"" means an unveiling of the unrestricted.",2,4
14,1582,1,5,Subconsciousness is the penultimate source of coherence and of us.,2,4
14,1583,1,5,We are in the midst of a high-frequency blossoming of interconnectedness that will give us access to the quantum soup itself.,2,4
14,1584,1,5,"Today, technoscience tells us that the true essence of humanness is joy.",2,4
14,1585,1,5,"As you self-actualize, you will enter into infinite empathy that transcends misunderstandings.",2,4
14,1586,1,5,The Twinfinite is calling to us via superposition of possibility.,2,3
14,1587,1,5,We are being called to explore the generality itself as a configuration between serenity and conception.,2,2
14,1588,1,5,"Throughout ethnohistory, humans have been interacting with the dreamlike via biochemicals-electricity.",2,3
14,1589,1,5,The future will be an astral relaunching of movability.,2,2
14,1590,1,5,Attention and intention are the mechanics of manifestations.,2,4
14,1591,1,5,Our minds extend across all space and time as shockwaves in the Oceania of the One Mind.,2,4
14,1592,1,5,Nature is a oneself-regulating ecosystem of rareness.,2,4
14,1593,1,5,"We are non-local metahumans that localize as dots, then inflate to become non-local again. The universe is mirrored in us.",2,4
14,1594,1,5,"Mechanics of manifestation: intention, detachment, centered in being, allowing the exposition of possibilities to unfold.",2,4
14,1595,1,5,Mind and matter are subtle and dense vibrations of consciousness (spiritedness).,2,4
14,1596,1,5,"We are not an emergent property of a mechanical universe, but the seasonal activity of a living cosmos.",2,4
14,1597,1,5,Every material quasiparticle is a relationship of improbability shockwaves in a field of infinite possibilities. You are that.,2,4
14,1598,1,5,"As creatures of Plight, we are local and non-local, time-bound and timeless, with believability and possibilities.",2,3
14,1599,1,5,Matter is the experience in unconsciousness of deeper non-material realities.,2,4
